Customer ID,Gender,Age,Age_Segment,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Pop_Category,Number of Referrals,Is_Loyal_Referrer,Tenure in Months,Tenure_Segment,Offer,Phone Service,Multiple Lines,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Is_Fiber,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Streaming_Count,Service_Bundle_Score,Contract,Contract_Risk,Paperless Billing,Payment Method,Is_Digital_Native,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Has_Credit_Adjustment,Revenue_Per_Month,Refund_Rate,Extra_Charges_Ratio,Est_CLTV,Is_High_Value,Customer Status,Is_Churned,Churn Category,Churn Reason,Churn_Probability,Churn_Risk_Tier
4081-DYXAV,Female,27,Young Adult,No,0,San Jose,95125,37.294926,-121.894763,46185,Very High,0,0,19,1-2Y,No Offer,No,No,0.0,Yes,DSL,0,48.0,No,No,No,No,Yes,Yes,Yes,Yes,3,2,One Year,2,Yes,Credit Card,0,44.85,893.55,0.0,0,0.0,893.55,0,47.02894736842105,0.0,0.0,2030.9433962264152,0,Churned,1,Competitor,Competitor offered higher download speeds,0.5058668633704658,Medium Risk
4083-BFNYK,Female,74,Elder,Yes,0,Acton,93510,34.501452,-118.207862,7831,Medium,1,0,38,2-4Y,No Offer,Yes,Yes,49.82,Yes,Fiber Optic,1,27.0,Yes,Yes,No,No,No,Yes,Yes,No,2,5,One Year,2,No,Credit Card,0,95.0,3591.25,0.0,70,1893.16,5554.41,0,146.16868421052632,0.0,0.35344167967434886,4301.88679245283,1,Stayed,0,Not Churned,Not Churned,0.32427056730997783,Medium Risk
4083-EUGRJ,Male,37,Adult,No,0,Oceanside,92057,33.254497,-117.285879,46893,Very High,0,0,9,6-12M,No Offer,Yes,No,8.91,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,No,Credit Card,0,20.25,178.5,0.0,0,80.19,258.69,0,28.743333333333332,0.0,0.30998492404035716,916.9811320754717,0,Churned,1,Attitude,Attitude of support person,0.37986776650857107,Medium Risk
4086-ATNFV,Female,34,Adult,Yes,1,Hawaiian Gardens,90716,33.830431,-118.074071,14852,Medium,7,1,34,2-4Y,Offer C,Yes,No,49.58,Yes,Cable,0,16.0,Yes,Yes,Yes,No,No,No,No,Yes,0,6,One Year,2,Yes,Mailed Check,0,60.8,2042.05,0.0,0,1685.72,3727.77,0,109.64029411764706,0.0,0.4522060105639565,2753.207547169811,0,Stayed,0,Not Churned,Not Churned,0.040722145019957134,Low Risk
4086-WITJG,Male,53,Senior,Yes,1,Los Angeles,90007,34.027337,-118.28515,45025,Very High,8,1,71,4-6Y,Offer A,Yes,No,14.86,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Two Year,1,No,Credit Card,0,19.7,1301.1,0.0,0,1055.06,2356.16,0,33.18535211267606,0.0,0.44778792611707186,892.0754716981131,0,Stayed,0,Not Churned,Not Churned,0.0,
4086-YQSNZ,Female,74,Elder,Yes,0,Glencoe,95232,38.358464,-120.579304,21,Low,1,0,3,<6M,Offer E,Yes,No,3.29,Yes,Fiber Optic,1,9.0,No,No,No,No,Yes,No,No,Yes,1,3,Month-to-Month,3,Yes,Bank Withdrawal,1,80.4,224.05,0.0,0,9.87,233.92,0,77.97333333333333,0.0,0.04219391244870041,3640.7547169811323,0,Churned,1,Attitude,Attitude of service provider,0.9708676905220119,Critical Risk
4088-YLDSU,Male,21,Young Adult,Yes,0,Redwood City,94062,37.410567,-122.297152,25569,High,1,0,55,4-6Y,Offer B,Yes,Yes,10.61,Yes,Fiber Optic,1,76.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,6,One Year,2,Yes,Bank Withdrawal,1,104.15,5743.05,0.0,0,583.55,6326.6,0,115.02909090909091,0.0,0.09223753674959692,4716.22641509434,1,Churned,1,Competitor,Competitor had better devices,0.7215021159670143,High Risk
4090-KPJIP,Female,42,Adult,No,0,Anaheim,92806,33.83796,-117.870494,34398,High,0,0,3,<6M,Offer E,Yes,Yes,1.64,Yes,Fiber Optic,1,8.0,No,No,No,No,No,No,No,Yes,0,4,Month-to-Month,3,Yes,Bank Withdrawal,1,74.95,212.4,27.6,0,4.92,189.72,0,63.24,0.1454775458570525,0.025932953826691967,3393.9622641509436,0,Joined,0,Not Churned,Not Churned,0.893597027130714,Critical Risk
4091-TVOCN,Male,51,Senior,No,0,Potrero,91963,32.619465,-116.593605,905,Low,0,0,48,2-4Y,Offer B,Yes,Yes,2.53,Yes,Cable,0,6.0,Yes,No,Yes,No,Yes,Yes,Yes,No,3,5,One Year,2,Yes,Credit Card,0,78.75,3682.45,0.0,40,121.44,3843.89,0,80.08104166666666,0.0,0.04199912068243368,3566.0377358490564,0,Stayed,0,Not Churned,Not Churned,0.13935153317364163,Low Risk
4092-OFQZS,Male,27,Young Adult,Yes,0,Manhattan Beach,90266,33.889632,-118.39737,33758,High,8,1,20,1-2Y,Offer D,Yes,No,46.47,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,One Year,2,No,Credit Card,0,20.65,417.5,0.0,0,929.4,1346.9,0,67.345,0.0,0.6900289553790184,935.0943396226414,0,Stayed,0,Not Churned,Not Churned,0.001341181459851224,Low Risk
4094-NSEDU,Female,79,Elder,No,0,Temecula,92592,33.507255,-117.029473,46171,Very High,0,0,21,1-2Y,No Offer,Yes,Yes,21.15,Yes,Fiber Optic,1,9.0,No,No,No,No,Yes,Yes,No,Yes,2,4,Month-to-Month,3,Yes,Bank Withdrawal,1,94.25,1973.75,0.0,0,444.15,2417.9,0,115.13809523809525,0.0,0.18369246039952022,4267.924528301886,1,Churned,1,Competitor,Competitor made better offer,0.9147168184643699,Critical Risk
4097-YODCF,Male,35,Adult,No,1,Fawnskin,92333,34.274846,-116.937581,414,Low,0,0,34,2-4Y,Offer C,Yes,Yes,4.28,Yes,Fiber Optic,1,16.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,3,6,One Year,2,Yes,Bank Withdrawal,1,103.8,3470.8,0.0,0,145.52,3616.32,0,106.36235294117648,0.0,0.04023980178745244,4700.377358490566,1,Stayed,0,Not Churned,Not Churned,0.10035982188151996,Low Risk
4098-NAUKP,Male,70,Elder,Yes,1,Oceano,93445,35.059695,-120.604741,7435,Medium,1,0,68,4-6Y,Offer A,Yes,Yes,20.31,Yes,Fiber Optic,1,13.0,No,Yes,Yes,No,No,No,No,Yes,0,6,Two Year,1,Yes,Bank Withdrawal,1,84.65,5683.6,0.0,0,1381.08,7064.68,0,103.89235294117647,0.0,0.19549080779313427,3833.2075471698113,0,Stayed,0,Not Churned,Not Churned,0.06561066926702801,Low Risk
4102-HLENU,Female,51,Senior,Yes,0,Auburn,95603,38.912881,-121.082766,24944,High,5,1,67,4-6Y,No Offer,Yes,Yes,22.83,Yes,Cable,0,22.0,Yes,Yes,Yes,No,No,No,No,Yes,0,7,Two Year,1,No,Credit Card,0,65.65,4322.85,0.0,0,1529.61,5852.46,0,87.35014925373135,0.0,0.26136188884674133,2972.8301886792456,0,Stayed,0,Not Churned,Not Churned,0.001754129584941015,Low Risk
4102-OQUPX,Male,67,Elder,Yes,0,Sheep Ranch,95250,38.244806,-120.417301,88,Low,1,0,1,<6M,No Offer,Yes,Yes,17.36,Yes,Fiber Optic,1,29.0,No,No,No,No,No,No,No,No,0,3,Month-to-Month,3,Yes,Bank Withdrawal,1,74.4,74.4,0.0,30,17.36,121.76,0,121.76,0.0,0.38896189224704336,3369.056603773585,0,Churned,1,Competitor,Competitor made better offer,0.9930826213249372,Critical Risk
4104-PVRPS,Male,56,Senior,Yes,0,Rialto,92376,34.109775,-117.378904,75882,Very High,7,1,24,1-2Y,Offer C,Yes,No,1.02,Yes,Cable,0,3.0,Yes,No,No,Yes,No,No,No,No,0,4,Month-to-Month,3,No,Mailed Check,0,53.6,1315.35,0.0,120,24.48,1459.83,0,60.826249999999995,0.0,0.09897042806354164,2427.169811320755,0,Stayed,0,Not Churned,Not Churned,0.13181366026405167,Low Risk
4106-HADHQ,Male,42,Adult,Yes,0,Emigrant Gap,95715,39.23754,-120.720196,185,Low,1,0,39,2-4Y,No Offer,Yes,No,35.7,Yes,DSL,0,9.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3,6,One Year,2,No,Credit Card,0,80.0,3182.95,0.0,0,1392.3,4575.25,0,117.31410256410257,0.0,0.3043112398229605,3622.6415094339623,0,Churned,1,Other,Moved,0.5963396894933803,Medium Risk
4109-CYRBD,Male,77,Elder,Yes,0,Menifee,92584,33.653338,-117.178271,14068,Medium,1,0,29,2-4Y,Offer C,Yes,Yes,37.65,Yes,DSL,0,9.0,No,No,No,No,No,No,No,Yes,0,4,One Year,2,Yes,Bank Withdrawal,1,51.6,1442.0,0.0,0,1091.85,2533.85,0,87.37413793103448,0.0,0.4309055390019141,2336.603773584906,0,Stayed,0,Not Churned,Not Churned,0.19162526559730553,Low Risk
4110-PFEUZ,Female,54,Senior,No,0,Daggett,92327,34.875144,-116.821698,678,Low,0,0,1,<6M,Offer E,Yes,No,29.78,Yes,Fiber Optic,1,13.0,No,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,No,Credit Card,0,69.55,69.55,0.0,0,29.78,99.33,0,99.33,0.0,0.2998087184133696,3149.4339622641505,0,Churned,1,Competitor,Competitor had better devices,0.9985844268583682,Critical Risk
4111-BNXIF,Female,19,Young Adult,Yes,0,Rancho Cucamonga,91739,34.133809,-117.523724,12937,Medium,1,0,67,4-6Y,No Offer,No,No,0.0,Yes,DSL,0,52.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,5,Two Year,1,Yes,Bank Withdrawal,1,59.55,4103.9,0.0,0,0.0,4103.9,0,61.252238805970144,0.0,0.0,2696.603773584905,0,Stayed,0,Not Churned,Not Churned,0.07557585386188405,Low Risk
4112-LUEIZ,Male,55,Senior,No,0,La Palma,90623,33.850504,-118.039892,15505,Medium,0,0,10,6-12M,Offer D,Yes,No,12.78,Yes,Fiber Optic,1,2.0,No,No,No,No,Yes,Yes,Yes,Yes,3,3,Month-to-Month,3,Yes,Bank Withdrawal,1,89.5,863.1,0.0,0,127.8,990.9,0,99.09,0.0,0.12897366030881016,4052.830188679245,0,Churned,1,Attitude,Attitude of support person,0.8638613826293959,Critical Risk
4114-QMKVN,Female,25,Young Adult,Yes,1,Surfside,90743,33.728273,-118.085304,174,Low,7,1,56,4-6Y,No Offer,Yes,Yes,7.31,Yes,DSL,0,76.0,Yes,Yes,No,No,No,Yes,Yes,No,2,5,One Year,2,No,Bank Withdrawal,0,68.75,3815.4,0.0,110,409.36,4334.76,0,77.40642857142858,0.0,0.11981286161171552,3113.2075471698113,0,Stayed,0,Not Churned,Not Churned,0.0070218301201847785,Low Risk
4115-BNPJY,Male,60,Senior,Yes,0,National City,91950,32.67102,-117.095235,62355,Very High,7,1,29,2-4Y,No Offer,Yes,No,32.46,Yes,DSL,0,7.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,5,Two Year,1,No,Credit Card,0,75.55,2054.4,0.0,0,941.34,2995.74,0,103.30137931034481,0.0,0.31422620120571215,3421.1320754716976,0,Stayed,0,Not Churned,Not Churned,0.009795489822190006,Low Risk
4115-NZRKS,Female,72,Elder,No,0,San Diego,92102,32.716007,-117.117462,47140,Very High,0,0,7,6-12M,No Offer,Yes,No,16.36,Yes,Fiber Optic,1,28.0,No,No,No,No,Yes,Yes,No,Yes,2,3,One Year,2,Yes,Bank Withdrawal,1,89.15,574.35,0.0,0,114.52,688.87,0,98.41,0.0,0.1662432679605731,4036.981132075472,0,Stayed,0,Not Churned,Not Churned,0.17681637183709015,Low Risk
4115-UMJFQ,Male,37,Adult,No,0,West Hills,91307,34.199787,-118.68493,23637,High,0,0,69,4-6Y,No Offer,No,No,0.0,Yes,DSL,0,19.0,No,Yes,Yes,No,No,No,No,No,0,3,One Year,2,Yes,Bank Withdrawal,1,35.75,2492.25,0.0,150,0.0,2642.25,0,38.29347826086956,0.0,0.05676979846721544,1618.8679245283017,0,Stayed,0,Not Churned,Not Churned,0.15188271964810598,Low Risk
4116-IQRFR,Male,55,Senior,Yes,2,Cressey,95312,37.420273,-120.66527,55,Low,1,0,4,<6M,Offer E,Yes,Yes,16.68,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,2,One Year,2,No,Credit Card,0,24.1,73.1,0.0,0,66.72,139.82,0,34.955,0.0,0.47718495208124734,1091.3207547169814,0,Stayed,0,Not Churned,Not Churned,0.11425949458699179,Low Risk
4116-TZAQJ,Female,23,Young Adult,No,0,Culver City,90230,33.993991,-118.39704,31963,High,0,0,9,6-12M,No Offer,Yes,No,13.86,Yes,Fiber Optic,1,76.0,Yes,No,No,No,No,No,Yes,Yes,1,4,Month-to-Month,3,Yes,Credit Card,0,74.25,639.65,0.0,0,124.74,764.39,0,84.93222222222222,0.0,0.16318894805007914,3362.264150943396,0,Churned,1,Attitude,Attitude of support person,0.7246853039132931,High Risk
4118-CEVPF,Female,74,Elder,No,0,Redwood City,94062,37.410567,-122.297152,25569,High,0,0,35,2-4Y,No Offer,Yes,Yes,32.92,Yes,Fiber Optic,1,22.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3,7,One Year,2,Yes,Bank Withdrawal,1,110.8,3836.3,0.0,110,1152.2,5098.5,0,145.67142857142858,0.0,0.24756300872805728,5017.358490566037,1,Stayed,0,Not Churned,Not Churned,0.27415487714328796,Low Risk
4119-ZYPZY,Male,67,Elder,No,0,Glendale,91204,34.136306,-118.26036,17015,Medium,0,0,71,4-6Y,No Offer,Yes,Yes,34.8,Yes,Fiber Optic,1,21.0,No,Yes,No,Yes,Yes,Yes,No,Yes,2,6,Two Year,1,Yes,Bank Withdrawal,1,106.8,7623.2,0.0,0,2470.8,10094.0,0,142.16901408450704,0.0,0.2447790766792154,4836.226415094339,1,Stayed,0,Not Churned,Not Churned,0.13409625176555903,Low Risk
4121-AGSIN,Female,44,Adult,Yes,0,Ben Lomond,95005,37.078873,-122.090386,6407,Medium,9,1,58,4-6Y,No Offer,Yes,Yes,36.45,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,2,One Year,2,Yes,Credit Card,0,24.5,1497.9,9.22,0,2114.1,3602.78,0,62.11689655172414,0.0025591348902791735,0.5867968624229067,1109.433962264151,0,Stayed,0,Not Churned,Not Churned,0.006164578481786432,Low Risk
4123-DVHPH,Male,49,Senior,Yes,0,Orinda,94563,37.873916,-122.20522,17964,High,3,1,9,6-12M,No Offer,Yes,Yes,22.41,Yes,Fiber Optic,1,21.0,Yes,No,No,No,No,Yes,Yes,Yes,2,5,Month-to-Month,3,Yes,Bank Withdrawal,1,88.05,801.3,0.0,0,201.69,1002.99,0,111.44333333333333,0.0,0.20108874465348608,3987.169811320754,0,Stayed,0,Not Churned,Not Churned,0.5738633369825725,Medium Risk
4123-FCVCB,Female,23,Young Adult,No,0,Pinon Hills,92372,34.459322,-117.629729,4280,Medium,0,0,12,6-12M,Offer D,Yes,Yes,49.25,Yes,DSL,0,47.0,No,No,No,Yes,Yes,Yes,Yes,Yes,3,5,One Year,2,Yes,Credit Card,0,75.85,854.45,0.0,0,591.0,1445.45,0,120.45416666666667,0.0,0.40886921028053547,3434.716981132075,0,Stayed,0,Not Churned,Not Churned,0.27536484161295016,Low Risk
4124-MMETB,Male,52,Senior,No,0,Lockwood,93932,35.989792,-121.055933,538,Low,0,0,22,1-2Y,No Offer,Yes,Yes,46.28,Yes,Fiber Optic,1,16.0,No,No,No,No,Yes,Yes,Yes,No,3,3,Month-to-Month,3,Yes,Credit Card,0,94.65,2104.55,0.0,40,1018.16,3162.71,0,143.75954545454545,0.0,0.3345738306705325,4286.037735849057,1,Churned,1,Competitor,Competitor offered higher download speeds,0.6885433580519037,High Risk
4128-ETESU,Female,73,Elder,Yes,0,Pasadena,91101,34.146635,-118.139225,16812,Medium,3,1,47,2-4Y,No Offer,Yes,Yes,2.98,Yes,Fiber Optic,1,7.0,No,No,Yes,No,Yes,Yes,Yes,No,3,4,Month-to-Month,3,No,Bank Withdrawal,0,0.0,4747.2,0.0,140,140.06,5027.26,1,106.96297872340426,0.0,0.05570827846580443,0.0,0,Stayed,0,Not Churned,Not Churned,0.3647669273783894,Medium Risk
4129-LYCOI,Female,28,Young Adult,No,1,Guinda,95637,38.830739,-122.196202,228,Low,0,0,67,4-6Y,No Offer,Yes,Yes,12.54,Yes,Fiber Optic,1,59.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,3,6,Two Year,1,Yes,Bank Withdrawal,1,104.0,7039.05,0.0,0,840.18,7879.23,0,117.60044776119402,0.0,0.10663224705967461,4709.433962264151,1,Stayed,0,Not Churned,Not Churned,0.09060523944314895,Low Risk
4130-MZLCC,Female,24,Young Adult,No,0,Temple City,91780,34.101608,-118.055848,32718,High,0,0,5,<6M,No Offer,Yes,No,43.02,Yes,DSL,0,42.0,No,Yes,No,No,No,No,No,Yes,0,4,Month-to-Month,3,No,Bank Withdrawal,0,50.55,244.75,0.0,0,215.1,459.85,0,91.97,0.0,0.4677612264868979,2289.0566037735844,0,Stayed,0,Not Churned,Not Churned,0.376848554082213,Medium Risk
4132-KALRO,Female,31,Adult,No,0,Davis Creek,96108,41.750354,-120.403885,104,Low,0,0,4,<6M,Offer E,Yes,Yes,7.94,Yes,Fiber Optic,1,3.0,No,No,No,Yes,Yes,Yes,Yes,No,3,4,Month-to-Month,3,Yes,Credit Card,0,100.85,399.25,0.0,10,31.76,441.01,0,110.2525,0.0,0.09469173034625067,4566.792452830187,1,Stayed,0,Not Churned,Not Churned,0.680559128739486,High Risk
4132-POCZS,Male,47,Senior,Yes,0,West Point,95255,38.41935,-120.469545,2198,Low,1,0,52,4-6Y,No Offer,No,No,0.0,Yes,DSL,0,26.0,Yes,No,No,No,No,Yes,Yes,Yes,2,3,Month-to-Month,3,Yes,Bank Withdrawal,1,39.9,2020.9,0.0,0,0.0,2020.9,0,38.86346153846154,0.0,0.0,1806.7924528301885,0,Stayed,0,Not Churned,Not Churned,0.42930140438478703,Medium Risk
4134-BSXLX,Male,32,Adult,Yes,0,Riverside,92507,33.976328,-117.319786,48649,Very High,7,1,28,2-4Y,Offer C,Yes,No,28.86,Yes,Cable,0,24.0,Yes,Yes,No,Yes,No,No,No,Yes,0,6,Month-to-Month,3,No,Mailed Check,0,60.9,1785.65,0.0,0,808.08,2593.73,0,92.63321428571429,0.0,0.3115513179860664,2757.7358490566035,0,Stayed,0,Not Churned,Not Churned,0.04084293823657853,Low Risk
4135-FRWKJ,Female,66,Elder,Yes,1,Santa Monica,90404,34.026334,-118.474222,19975,High,1,0,55,4-6Y,No Offer,Yes,Yes,34.57,Yes,Cable,0,19.0,Yes,No,Yes,Yes,Yes,No,No,Yes,1,7,One Year,2,No,Bank Withdrawal,0,76.25,4154.55,0.0,0,1901.35,6055.9,0,110.10727272727271,0.0,0.3139665450222098,3452.830188679245,0,Stayed,0,Not Churned,Not Churned,0.08923618081909647,Low Risk
4137-BTIKL,Male,55,Senior,No,0,Daggett,92327,34.875144,-116.821698,678,Low,0,0,2,<6M,Offer E,Yes,Yes,27.17,Yes,Fiber Optic,1,23.0,Yes,No,No,No,No,Yes,Yes,Yes,2,5,Month-to-Month,3,No,Credit Card,0,90.75,174.75,0.0,0,54.34,229.09,0,114.545,0.0,0.23719935396569036,4109.433962264151,1,Joined,0,Not Churned,Not Churned,0.9506447466887713,Critical Risk
4137-JOPHL,Female,63,Elder,No,0,Inglewood,90302,33.975332,-118.355252,30779,High,0,0,50,4-6Y,Offer B,Yes,No,29.8,Yes,Fiber Optic,1,26.0,No,No,Yes,Yes,No,Yes,Yes,Yes,2,5,Two Year,1,Yes,Bank Withdrawal,1,89.7,4304.5,0.0,0,1490.0,5794.5,0,115.89,0.0,0.25714039175079817,4061.8867924528304,0,Stayed,0,Not Churned,Not Churned,0.06631357350722933,Low Risk
4138-NAXED,Male,54,Senior,No,0,Joshua Tree,92252,34.167236,-116.281511,8141,Medium,0,0,51,4-6Y,No Offer,Yes,Yes,42.93,Yes,Fiber Optic,1,11.0,No,Yes,No,No,No,No,No,No,0,4,Month-to-Month,3,No,Bank Withdrawal,0,81.0,4085.75,0.0,10,2189.43,6285.18,0,123.23882352941177,0.0,0.3499390630021733,3667.9245283018868,0,Stayed,0,Not Churned,Not Churned,0.42870816102021636,Medium Risk
4139-DETXS,Female,53,Senior,Yes,0,Needles,92363,34.711224,-114.702256,5488,Medium,0,0,72,4-6Y,Offer A,No,No,0.0,Yes,DSL,0,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,6,Two Year,1,No,Bank Withdrawal,0,64.45,4528.0,0.0,0,0.0,4528.0,0,62.888888888888886,0.0,0.0,2918.4905660377362,0,Stayed,0,Not Churned,Not Churned,0.027390378652183252,Low Risk
4139-JPIAM,Male,31,Adult,No,0,Geyserville,95441,38.731771,-123.064272,2349,Medium,0,0,51,4-6Y,No Offer,No,No,0.0,Yes,DSL,0,2.0,Yes,No,No,Yes,No,Yes,Yes,Yes,2,4,Month-to-Month,3,Yes,Credit Card,0,44.45,2181.55,0.0,0,0.0,2181.55,0,42.77549019607844,0.0,0.0,2012.8301886792456,0,Stayed,0,Not Churned,Not Churned,0.2264648188566545,Low Risk
4139-SUGLD,Male,41,Adult,Yes,3,Santa Clara,95054,37.393554,-121.965114,13031,Medium,1,0,31,2-4Y,No Offer,No,No,0.0,Yes,DSL,0,23.0,Yes,No,No,Yes,No,No,No,Yes,0,4,Month-to-Month,3,No,Bank Withdrawal,0,35.4,1077.5,0.0,0,0.0,1077.5,0,34.75806451612903,0.0,0.0,1603.018867924528,0,Churned,1,Attitude,Attitude of service provider,0.5586657770771436,Medium Risk
4140-MUHUG,Female,73,Elder,No,0,Oak View,93022,34.404544,-119.302118,6503,Medium,0,0,3,<6M,No Offer,Yes,No,18.38,Yes,Fiber Optic,1,20.0,No,No,Yes,No,Yes,No,No,Yes,1,4,Month-to-Month,3,Yes,Bank Withdrawal,1,86.85,220.95,0.0,0,55.14,276.09,0,92.02999999999999,0.0,0.19971748342931656,3932.830188679244,0,Churned,1,Attitude,Attitude of service provider,0.9903521565815926,Critical Risk
4140-WJAWW,Female,57,Senior,No,0,Los Angeles,90071,34.052917,-118.255178,21,Low,0,0,5,<6M,No Offer,Yes,No,6.17,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,No,Credit Card,0,19.85,108.05,0.0,0,30.85,138.9,0,27.78,0.0,0.22210223182145428,898.867924528302,0,Churned,1,Price,Long distance charges,0.5098758754312983,Medium Risk
4143-HHPMK,Male,46,Senior,No,0,Mission Hills,91345,34.266389,-118.459744,17112,Medium,0,0,52,4-6Y,No Offer,Yes,No,48.13,Yes,Fiber Optic,1,12.0,No,Yes,No,No,No,Yes,Yes,No,2,3,Month-to-Month,3,Yes,Bank Withdrawal,1,85.35,4338.6,0.0,90,2502.76,6931.36,0,133.29538461538462,0.0,0.3740622330971123,3864.9056603773574,0,Churned,1,Attitude,Attitude of support person,0.6725738776321273,High Risk
4143-OOBWZ,Male,33,Adult,Yes,0,Fresno,93726,36.793601,-119.761131,39148,Very High,0,0,5,<6M,Offer E,Yes,Yes,25.11,Yes,Fiber Optic,1,26.0,No,Yes,No,No,No,No,No,Yes,0,5,Month-to-Month,3,Yes,Bank Withdrawal,1,81.3,416.3,0.0,0,125.55,541.85,0,108.37,0.0,0.23170619175048443,3681.5094339622638,0,Churned,1,Attitude,Attitude of service provider,0.8940412820187794,Critical Risk
4145-UQXUQ,Female,71,Elder,No,0,Berkeley,94710,37.872902,-122.303708,8157,Medium,0,0,8,6-12M,Offer E,Yes,No,42.93,Yes,Fiber Optic,1,9.0,No,No,Yes,No,Yes,Yes,No,Yes,2,4,Month-to-Month,3,Yes,Bank Withdrawal,1,92.1,729.95,0.0,0,343.44,1073.39,0,134.17375,0.0,0.3199582630730675,4170.566037735848,1,Churned,1,Competitor,Competitor had better devices,0.9183107385653223,Critical Risk
4146-SVFUD,Male,45,Adult,No,0,Modesto,95351,37.621458,-121.012295,47536,Very High,0,0,1,<6M,No Offer,Yes,No,45.28,Yes,DSL,0,2.0,No,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,No,Mailed Check,0,44.6,44.6,0.0,0,45.28,89.88,0,89.88,0.0,0.5037828215398309,2019.622641509434,0,Joined,0,Not Churned,Not Churned,0.9944213520015698,Critical Risk
4154-AQUGT,Male,76,Elder,Yes,0,San Diego,92130,32.957195,-117.202542,28201,High,1,0,13,1-2Y,Offer D,Yes,No,1.47,Yes,Fiber Optic,1,5.0,No,Yes,No,Yes,No,Yes,No,Yes,1,5,Month-to-Month,3,Yes,Bank Withdrawal,1,89.05,1169.35,0.0,0,19.11,1188.46,0,91.42,0.0,0.016079632465543645,4032.4528301886785,0,Churned,1,Competitor,Competitor made better offer,0.9103137805750252,Critical Risk
4159-NAAIX,Female,24,Young Adult,No,0,Saratoga,95070,37.257772,-122.051824,30589,High,0,0,63,4-6Y,No Offer,Yes,Yes,37.76,Yes,Fiber Optic,1,48.0,No,Yes,No,No,Yes,Yes,Yes,Yes,3,5,Two Year,1,No,Bank Withdrawal,0,97.45,6253.0,0.0,0,2378.88,8631.88,0,137.01396825396824,0.0,0.2755923390964657,4412.830188679245,1,Stayed,0,Not Churned,Not Churned,0.1671327134486818,Low Risk
4160-AMJTL,Female,74,Elder,No,0,Fellows,93224,35.215731,-119.57013,626,Low,0,0,8,6-12M,No Offer,Yes,No,27.95,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,No,Bank Withdrawal,0,0.0,164.3,0.0,0,223.6,387.9,1,48.4875,0.0,0.5764372260891982,0.0,0,Churned,1,Attitude,Attitude of support person,0.5968949820575177,Medium Risk
4163-HFTUK,Male,34,Adult,No,0,Oxnard,93033,34.156629,-119.117218,77791,Very High,0,0,51,4-6Y,Offer B,Yes,No,29.33,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,One Year,2,No,Bank Withdrawal,0,19.1,1007.8,0.0,0,1495.83,2503.63,0,49.09078431372549,0.0,0.5974644815727563,864.9056603773585,0,Stayed,0,Not Churned,Not Churned,0.06290917650318682,Low Risk
4163-KIUHY,Male,21,Young Adult,No,0,Los Angeles,90006,34.048013,-118.293953,62784,Very High,0,0,35,2-4Y,No Offer,Yes,Yes,39.84,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,2,Month-to-Month,3,Yes,Bank Withdrawal,1,25.6,901.25,0.0,0,1394.4,2295.65,0,65.59,0.0,0.6074096661076384,1159.2452830188681,0,Stayed,0,Not Churned,Not Churned,0.16089594124530918,Low Risk
4163-NCJAK,Female,55,Senior,Yes,0,Palm Desert,92260,33.694501,-116.412711,29340,High,9,1,46,2-4Y,Offer B,Yes,Yes,35.46,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,2,One Year,2,Yes,Bank Withdrawal,1,24.45,1066.15,0.0,0,1631.16,2697.31,0,58.637173913043476,0.0,0.6047358294004027,1107.1698113207547,0,Stayed,0,Not Churned,Not Churned,0.014339831015175301,Low Risk
